Date,Daily Mean PM10 Concentration,Daily AQI Value
2023-11-03,55.0,47.6
2023-11-04,50.69,45.2
2023-11-05,45.46,41.1
2023-11-06,54.08,46.3
2023-11-07,44.38,39.0
2023-11-08,45.31,41.6
2023-11-09,38.15,34.8
2023-11-10,43.15,38.6
2023-11-11,39.0,35.5
2023-11-12,26.69,24.7
2023-11-13,35.31,31.7
2023-11-14,34.54,31.5
2023-11-15,44.85,39.8
2023-11-16,30.5,28.2
2023-11-17,18.46,17.1
2023-11-18,11.08,10.2
2023-11-19,22.38,20.8
2023-11-20,17.0,15.7
2023-11-21,17.46,16.0
2023-11-22,23.31,21.0
2023-11-23,19.85,18.5
2023-11-24,20.31,18.9
2023-11-25,16.92,15.8
2023-11-26,15.62,14.5
2023-11-27,25.54,22.6
2023-11-28,33.15,28.8
2023-11-29,32.38,29.5
2023-11-30,26.23,24.2
2023-12-01,11.25,10.3
2023-12-02,14.75,13.6
2023-12-03,14.58,13.5
2023-12-04,27.91,24.7
2023-12-05,31.69,28.2
2023-12-06,29.69,26.6
2023-12-07,33.62,29.8
2023-12-08,38.38,34.5
2023-12-09,18.92,17.6
2023-12-10,16.08,14.8
2023-12-11,39.85,35.1
2023-12-12,48.08,42.4
2023-12-13,42.92,37.5
2023-12-14,42.75,37.8
2023-12-15,38.92,33.9
2023-12-16,26.33,23.5
2023-12-17,23.58,21.8
2023-12-18,50.54,43.4
2023-12-19,58.85,50.3
2023-12-20,13.38,12.3
2023-12-21,18.5,17.0
2023-12-22,9.15,8.3
2023-12-23,8.38,7.8
2023-12-24,15.31,14.1
2023-12-25,16.38,15.0
2023-12-26,16.58,15.3
2023-12-27,18.5,17.1
2023-12-28,22.46,20.4
2023-12-29,21.08,18.6
2023-12-30,13.0,12.0
2023-12-31,35.54,32.2
2024-01-01,57.0,44.4
2024-01-02,27.23,25.1
2024-01-03,24.85,22.8
2024-01-04,8.62,7.8
2024-01-05,18.08,16.7
2024-01-06,16.23,15.0
2024-01-07,9.62,8.7
2024-01-08,12.46,11.5
2024-01-09,17.15,15.5
2024-01-10,20.54,18.8
2024-01-11,36.08,31.7
2024-01-12,16.15,14.8
2024-01-13,17.31,16.0
2024-01-14,19.0,17.6
2024-01-15,30.38,27.2
2024-01-16,31.92,28.8
2024-01-17,31.62,28.4
2024-01-18,30.85,27.2
2024-01-19,30.77,27.6
2024-01-20,30.46,27.7
2024-01-21,13.46,12.5
2024-01-22,7.92,7.3
2024-01-23,4.69,4.6
2024-01-24,11.54,10.6
2024-01-25,13.69,12.6
2024-01-26,15.62,14.3
2024-01-27,14.92,13.8
2024-01-28,10.0,9.1
2024-01-29,23.83,21.0
2024-01-30,27.85,24.7
2024-01-31,25.46,22.9
2024-02-01,33.62,30.2
2024-02-02,8.54,7.8
2024-02-03,13.38,12.3
2024-02-04,9.08,8.3
2024-02-05,12.85,11.8
2024-02-06,14.15,13.2
2024-02-07,5.58,5.3
2024-02-08,7.5,6.9
2024-02-09,9.58,8.8
2024-02-10,5.25,5.2
2024-02-11,7.42,6.8
2024-02-12,14.17,13.1
2024-02-13,18.77,17.3
2024-02-14,19.83,18.4
2024-02-15,21.5,19.8
2024-02-16,24.23,22.5
2024-02-17,20.92,19.4
2024-02-18,16.77,15.5
2024-02-19,21.46,19.9
2024-02-20,23.77,22.1
2024-02-21,26.0,24.0
2024-02-22,19.0,17.5
2024-02-23,21.77,20.2
2024-02-24,25.08,23.2
2024-02-25,22.77,21.1
2024-02-26,35.62,31.7
2024-02-27,24.92,23.0
2024-02-28,28.31,25.8
2024-02-29,17.15,16.0
2024-03-01,24.31,22.5
2024-03-02,20.85,19.3
2024-03-03,21.0,19.5
2024-03-04,31.85,29.6
2024-03-05,29.58,27.3
2024-03-06,29.42,27.2
2024-03-07,16.33,15.2
2024-03-08,7.23,6.7
2024-03-09,7.46,7.0
2024-03-10,10.46,9.6
2024-03-11,20.15,18.8
2024-03-12,25.62,23.6
2024-03-13,27.92,25.8
2024-03-14,23.38,21.2
2024-03-15,13.08,12.1
2024-03-16,9.23,8.3
2024-03-17,6.0,5.5
2024-03-18,13.92,12.7
2024-03-19,15.92,14.7
2024-03-20,16.92,15.7
2024-03-21,18.17,16.8
2024-03-22,21.42,19.8
2024-03-23,21.69,20.2
2024-03-24,17.15,16.0
2024-03-25,14.31,13.2
2024-03-26,16.0,14.8
2024-03-27,14.62,13.5
2024-03-28,24.92,22.9
2024-03-29,23.08,21.4
2024-03-30,31.85,29.5
2024-03-31,7.69,6.8
2024-04-01,6.25,5.9
2024-04-02,10.83,9.9
2024-04-03,14.83,13.8
2024-04-04,15.31,14.2
2024-04-05,25.31,23.5
2024-04-06,13.31,12.2
2024-04-07,11.46,10.5
2024-04-08,19.31,17.9
2024-04-09,22.23,20.6
2024-04-10,25.92,24.1
2024-04-11,30.23,27.9
2024-04-12,36.38,33.2
2024-04-13,24.23,22.4
2024-04-14,18.92,17.5
2024-04-15,23.77,22.0
2024-04-16,27.23,25.2
2024-04-17,28.77,26.6
2024-04-18,35.0,31.8
2024-04-19,31.54,29.2
2024-04-20,26.15,24.4
2024-04-21,25.69,23.8
2024-04-22,37.77,34.6
2024-04-23,28.08,26.0
2024-04-24,28.85,26.6
2024-04-25,35.0,32.3
2024-04-26,53.46,46.6
2024-04-27,34.0,31.5
2024-04-28,18.23,16.8
2024-04-29,27.62,25.5
2024-04-30,31.62,29.1
2024-05-01,30.31,28.2
2024-05-02,32.77,30.5
2024-05-03,32.23,30.0
2024-05-04,29.92,27.7
2024-05-05,42.38,38.8
2024-05-06,40.92,37.8
2024-05-07,40.0,36.2
2024-05-08,35.31,32.5
2024-05-09,29.62,27.3
2024-05-10,31.69,29.3
2024-05-11,27.77,25.7
2024-05-12,22.31,20.8
2024-05-13,33.85,31.3
2024-05-14,32.77,30.5
2024-05-15,30.46,28.0
2024-05-16,32.31,29.8
2024-05-17,34.46,31.9
2024-05-18,28.62,26.6
2024-05-19,27.08,25.0
2024-05-20,43.08,39.1
2024-05-21,30.23,27.9
2024-05-22,35.0,32.0
2024-05-23,32.0,29.6
2024-05-24,35.0,32.3
2024-05-25,27.42,25.4
2024-05-26,27.92,25.8
2024-05-27,26.92,24.8
2024-05-28,37.08,33.9
2024-05-29,35.08,32.6
2024-05-30,36.85,33.8
2024-05-31,35.38,32.8
2024-06-01,28.08,26.0
2024-06-02,24.25,22.3
2024-06-03,35.42,32.8
2024-06-04,36.83,33.7
2024-06-05,39.69,36.5
2024-06-06,41.92,38.7
2024-06-07,38.33,35.6
2024-06-08,32.17,29.8
2024-06-09,25.42,23.6
2024-06-10,33.42,30.8
2024-06-11,38.46,35.6
2024-06-12,41.62,37.0
2024-06-13,54.08,46.5
2024-06-14,42.46,39.0
2024-06-15,39.15,36.2
2024-06-16,35.08,32.6
2024-06-17,41.62,37.6
2024-06-18,38.0,35.2
2024-06-19,37.31,34.4
2024-06-20,91.23,68.8
2024-06-21,89.77,68.2
2024-06-22,24.0,22.4
2024-06-23,22.92,21.3
2024-06-24,54.08,46.4
2024-06-25,29.08,26.7
2024-06-26,19.23,17.8
2024-06-27,27.31,25.3
2024-06-28,29.38,27.2
2024-06-29,22.54,20.8
2024-06-30,39.23,36.4
2024-07-01,19.0,17.7
2024-07-02,26.38,24.4
2024-07-03,30.62,28.3
2024-07-04,35.23,32.6
2024-07-05,33.92,31.5
2024-07-06,39.38,36.4
2024-07-07,30.38,28.1
2024-07-08,42.67,38.8
2024-07-09,47.17,42.9
2024-07-10,42.75,39.2
2024-07-11,68.42,57.0
2024-07-12,62.67,54.3
2024-07-13,35.92,33.3
2024-07-14,116.92,80.4
2024-07-15,47.27,41.2
2024-07-16,30.55,28.3
2024-07-17,38.18,35.5
2024-07-18,35.83,32.9
2024-07-19,37.92,35.2
2024-07-20,65.92,54.8
2024-07-21,46.67,40.6
2024-07-22,22.0,20.4
2024-07-23,28.92,26.4
2024-07-24,49.42,44.7
2024-07-25,69.58,56.6
2024-07-26,23.5,21.8
2024-07-27,41.08,37.3
2024-07-28,34.33,31.5
2024-07-29,27.92,25.8
2024-07-30,36.23,33.5
2024-07-31,52.69,47.2
2024-08-01,23.85,22.2
2024-08-02,26.23,24.3
2024-08-03,26.15,24.3
2024-08-04,36.31,33.7
2024-08-05,33.62,31.2
2024-08-06,50.0,45.6
2024-08-07,25.23,23.1
2024-08-08,38.0,34.8
2024-08-09,22.23,20.5
2024-08-10,26.85,24.8
2024-08-11,17.85,16.7
2024-08-12,27.38,25.5
2024-08-13,34.46,32.0
2024-08-14,32.62,30.3
2024-08-15,35.23,32.7
2024-08-16,39.92,36.8
2024-08-17,27.38,25.3
2024-08-18,22.92,21.2
2024-08-19,21.69,20.2
2024-08-20,44.75,40.6
2024-08-21,31.92,29.5
2024-08-22,31.33,28.6
2024-08-23,27.0,24.8
2024-08-24,19.0,17.5
2024-08-25,19.38,18.1
2024-08-26,38.92,34.9
2024-08-27,45.77,40.2
2024-08-28,30.08,27.8
2024-08-29,26.31,24.5
2024-08-30,35.15,32.2
2024-08-31,25.38,23.5
2024-09-01,24.92,23.1
2024-09-02,21.08,19.6
2024-09-03,29.75,27.5
2024-09-04,33.58,31.0
2024-09-05,39.5,35.5
2024-09-06,46.92,42.0
2024-09-07,35.0,32.2
2024-09-08,21.25,19.8
2024-09-09,37.42,34.0
2024-09-10,45.0,40.6
2024-09-11,62.25,52.1
2024-09-12,51.67,45.9
2024-09-13,43.5,39.2
2024-09-14,33.25,30.8
2024-09-15,24.17,22.3
2024-09-16,37.75,34.6
2024-09-17,39.0,35.4
2024-09-18,42.17,37.1
2024-09-19,36.0,33.2
2024-09-20,35.75,33.0
2024-09-21,33.0,30.8
2024-09-22,33.75,31.3
2024-09-23,42.25,37.2
2024-09-24,39.92,34.9
2024-09-25,48.08,42.1
2024-09-26,50.83,44.7
2024-09-27,53.08,46.2
2024-09-28,43.42,39.6
2024-09-29,36.33,33.7
2024-09-30,54.58,48.0
2024-10-01,59.54,51.8
2024-10-02,93.46,70.1
2024-10-03,70.46,58.2
2024-10-04,69.33,57.4
2024-10-05,51.54,46.0
2024-10-06,38.85,35.8
2024-10-07,55.54,47.5
2024-10-08,59.31,50.9
2024-10-09,59.62,51.3
2024-10-10,53.67,46.8
2024-10-11,59.58,51.3
2024-10-12,46.75,42.2
2024-10-13,39.5,36.2
2024-10-14,48.75,42.8
2024-10-15,54.17,46.3
2024-10-16,49.0,43.4
2024-10-17,39.85,36.5
2024-10-18,72.85,59.2
2024-10-19,20.38,19.0
2024-10-20,28.0,25.9
2024-10-21,31.62,29.0
2024-10-22,42.92,36.8
2024-10-23,47.08,41.3
2024-10-24,51.42,44.3
2024-10-25,52.17,45.5
2024-10-26,43.67,39.0
2024-10-27,36.5,33.6
2024-10-28,59.25,51.4
2024-10-29,68.17,57.2
2024-10-30,35.08,31.8
2024-10-31,43.33,38.2
2024-11-01,50.33,44.6
2024-11-02,36.75,33.6
2024-11-03,21.42,19.9
2024-11-04,17.15,15.8
2024-11-05,29.58,26.8
2024-11-06,26.75,24.6
2024-11-07,19.15,17.8
2024-11-08,29.08,26.5
2024-11-09,32.23,29.5
2024-11-10,30.08,27.9
2024-11-11,44.62,39.4
2024-11-12,49.62,44.2
2024-11-13,41.67,36.8
2024-11-14,54.0,46.2
2024-11-15,66.38,55.5
2024-11-16,36.23,33.6
2024-11-17,28.77,26.8
2024-11-18,39.38,35.7
2024-11-19,45.54,40.9
2024-11-20,51.54,44.2
2024-11-21,49.42,42.6
2024-11-22,60.54,50.7
2024-11-23,51.23,45.5
2024-11-24,38.85,35.8
2024-11-25,43.92,39.3
2024-11-26,54.38,46.5
2024-11-27,55.38,47.7
2024-11-28,30.15,28.0
2024-11-29,31.69,29.4
2024-11-30,36.62,33.8
2024-12-01,37.38,34.5
2024-12-02,55.46,46.7
2024-12-03,62.92,52.5
2024-12-04,64.23,53.9
2024-12-05,64.92,52.9
2024-12-06,46.77,40.2
2024-12-07,34.69,30.9
2024-12-08,34.08,31.2
2024-12-09,48.15,41.5
2024-12-10,35.0,31.8
2024-12-11,46.15,38.6
2024-12-12,54.15,46.4
2024-12-13,52.69,46.2
2024-12-14,43.69,39.0
2024-12-15,41.38,38.0
2024-12-16,58.08,50.0
2024-12-17,71.77,58.2
2024-12-18,71.54,57.4
2024-12-19,69.92,55.3
2024-12-20,63.0,52.2
2024-12-21,54.38,46.8
2024-12-22,49.38,44.5
2024-12-23,70.92,58.4
2024-12-24,60.54,51.8
2024-12-25,40.08,36.8
2024-12-26,44.0,39.1
2024-12-27,44.92,39.7
2024-12-28,44.08,39.8
2024-12-29,41.23,37.6
2024-12-30,51.46,44.8
2024-12-31,61.08,51.4
2025-01-01,34.0,31.0
2025-01-02,25.0,23.0
2025-01-03,29.0,27.0
2025-01-04,40.0,37.0
2025-01-05,46.0,43.0
2025-01-06,40.0,37.0
2025-01-07,43.0,40.0
2025-01-08,85.0,66.0
2025-01-09,54.0,50.0
2025-01-10,18.0,17.0
2025-01-11,27.0,25.0
2025-01-12,39.0,36.0
2025-01-13,24.0,22.0
2025-01-14,24.0,22.0
2025-01-15,15.0,14.0
2025-01-16,24.0,22.0
2025-01-17,30.0,28.0
2025-01-18,34.0,31.0
2025-01-19,32.0,30.0
2025-01-20,38.0,35.0
2025-01-21,37.0,34.0
2025-01-22,28.0,26.0
2025-02-12,0.0,0.0
2025-02-13,0.0,0.0
2025-03-03,37.0,34.0
2025-03-04,35.0,32.0
2025-03-05,33.0,31.0
2025-03-06,61.0,54.0
2025-03-07,18.0,17.0
2025-03-08,9.0,8.0
2025-03-09,9.0,8.0
2025-03-10,5.0,5.0
2025-03-11,3.0,3.0
2025-03-12,3.0,3.0
2025-03-13,6.0,6.0
2025-03-14,22.0,20.0
2025-03-15,7.0,6.0
2025-03-16,10.0,9.0
2025-03-17,11.0,10.0
2025-03-18,24.0,22.0
2025-03-19,10.0,9.0
2025-03-20,14.0,13.0
2025-03-21,20.0,19.0
2025-03-22,28.0,26.0
2025-03-23,26.0,24.0
2025-03-24,19.0,18.0
2025-03-25,19.0,18.0
2025-03-26,25.0,23.0
2025-03-27,34.0,31.0
2025-03-28,34.0,31.0
2025-03-29,41.0,38.0
2025-03-30,38.0,35.0
2025-03-31,34.0,31.0
2025-04-01,40.0,37.0
2025-04-02,55.0,51.0
2025-04-03,19.0,18.0
2025-04-04,13.0,12.0
2025-04-05,11.0,10.0
2025-04-06,14.0,13.0
2025-04-12,94.0,70.0
2025-04-15,25.0,23.0
2025-04-16,23.0,21.0
2025-04-17,41.0,38.0
2025-04-18,67.0,57.0
2025-04-19,8.0,7.0
2025-04-20,12.0,11.0
2025-04-21,16.0,15.0
2025-04-22,24.0,22.0
2025-04-23,27.0,25.0
2025-04-24,31.0,29.0
2025-04-25,33.0,31.0
2025-04-26,38.0,35.0
2025-04-27,34.0,31.0
2025-04-28,36.0,33.0
2025-04-29,36.0,33.0
2025-04-30,20.0,19.0
